Anno,Codice Istat provincia,Provincia,Codice Istat comune,Comune,Tasso mortalita' anagrafica,Tasso natalita' anagrafica,Tasso iscrizione anagrafica,Tasso cancellazione anagrafica
2014,17,BS,17033,CALVAGESE DELLA RIVIERA,4.55,7.4,35.3,31.9
2014,17,BS,17034,CALVISANO,6.47,9.7,21.3,36.3
2014,17,BS,17035,CAPO DI PONTE,10,8.4,18.8,31.6
2014,17,BS,17036,CAPOVALLE,8.08,5.39,10.7,24.2
2014,17,BS,17037,CAPRIANO DEL COLLE,6.2,9.62,34.6,39.1
2014,17,BS,17038,CAPRIOLO,8.06,8.49,34.3,32
2014,17,BS,17039,CARPENEDOLO,6.76,11.1,29.6,37.9
2014,17,BS,17040,CASTEGNATO,8.18,10.1,28.9,29.3
2014,17,BS,17041,CASTELCOVATI,4.36,11.7,33.2,52.4
2014,17,BS,17042,CASTEL MELLA,5.05,9.66,38.1,42.7
2014,17,BS,17043,CASTENEDOLO,7.35,7.7,31.9,35.3
2014,17,BS,17044,CASTO,7.62,7.08,16.8,47.3
2014,17,BS,17045,CASTREZZATO,7.18,10.2,41.8,45.9
2014,17,BS,17046,CAZZAGO SAN MARTINO,8.88,9.88,22.6,34
2014,17,BS,17047,CEDEGOLO,9.67,6.45,23.3,31.4
2014,17,BS,17048,CELLATICA,5.81,6.01,44.4,40.8
2014,17,BS,17049,CERVENO,15.1,6.06,44,25.7
2014,17,BS,17050,CETO,8.29,7.77,24.3,33.1
2014,17,BS,17051,CEVO,17.6,3.3,22,12.1
2014,17,BS,17052,CHIARI,9.34,9.66,31.9,34.3
2014,17,BS,17053,CIGOLE,8.84,3.78,28.4,31.5
2014,17,BS,17054,CIMBERGO,12.6,7.22,12.6,30.7
2014,17,BS,17055,CIVIDATE CAMUNO,12,4.76,17.5,30
2014,17,BS,17056,COCCAGLIO,8.32,8.44,35.3,33.7
2014,17,BS,17057,COLLEBEATO,7.88,7.67,28.7,28.1
2014,17,BS,17058,COLLIO,14.8,12,14.8,33.4
2014,17,BS,17059,COLOGNE,9.01,11.6,31.4,33.9
2014,17,BS,17060,COMEZZANO-CIZZAGO,3.67,10.4,33.8,56.1
2014,17,BS,17061,CONCESIO,7.01,10,36.1,32.5
2014,17,BS,17062,CORTE FRANCA,8.6,8.32,35.2,30.4
2014,17,BS,17063,CORTENO GOLGI,9.55,7.54,19.6,27.6
2014,17,BS,17064,CORZANO,4.2,10.5,32.2,37.8
2014,17,BS,17065,DARFO BOARIO TERME,8.83,8.38,32.3,31.9
2014,17,BS,17066,DELLO,6.5,10,33.9,37.7
2014,17,BS,17067,DESENZANO DEL GARDA,9.22,7.95,46.7,35.5
2014,17,BS,17068,EDOLO,12.9,7.44,26.9,19
2014,17,BS,17069,ERBUSCO,6,9.24,32.7,34.3
2014,17,BS,17070,ESINE,8.77,6.71,27.6,33.5
2014,17,BS,17071,FIESSE,11.3,10.3,23.1,45.2
2014,17,BS,17072,FLERO,6.19,8.02,37.8,33.2
2014,17,BS,17073,GAMBARA,9.76,9.34,18,21.2
2014,17,BS,17074,GARDONE RIVIERA,11.9,6.35,45.1,51.5
2014,17,BS,17075,GARDONE VAL TROMPIA,10.4,8.07,32.2,33.4
2014,17,BS,17076,GARGNANO,17.6,5.76,29.1,24
2014,17,BS,17077,GAVARDO,9.15,10,37.7,31.8
2014,17,BS,17078,GHEDI,4.85,9.44,30.7,31.9
2014,17,BS,17079,GIANICO,8.84,8.37,26.9,39.5
2014,17,BS,17080,GOTTOLENGO,9.32,9.51,25.6,38.8
2014,17,BS,17081,GUSSAGO,8.03,7.79,29.5,31.7
2014,17,BS,17082,IDRO,6.17,12.3,31.4,19.5
2014,17,BS,17083,INCUDINE,5.12,7.68,12.8,2.56
2014,17,BS,17084,IRMA,7.6,7.6,7.6,60.8
2014,17,BS,17085,ISEO,10.4,9.14,35.9,31.6
2014,17,BS,17086,ISORELLA,7.53,8.5,26.4,26.4
2014,17,BS,17087,LAVENONE,10.4,6.98,29.6,64.5
2014,17,BS,17088,LENO,7.54,9.41,26.3,28.6
2014,17,BS,17089,LIMONE SUL GARDA,4.26,7.67,33.2,30.7
2014,17,BS,17090,LODRINO,7.05,7.64,13.5,25.2
2014,17,BS,17091,LOGRATO,4.99,11.5,33.8,37.5
2014,17,BS,17092,LONATO DEL GARDA,6.63,10.6,43.6,40.8
2014,17,BS,17093,LONGHENA,10.1,6.79,11.8,25.4
2014,17,BS,17094,LOSINE,10.2,8.52,32.3,28.9
2014,17,BS,17095,LOZIO,14.3,2.38,31,28.6
2014,17,BS,17096,LUMEZZANE,8.52,8.35,18,27.9
2014,17,BS,17097,MACLODIO,10.1,6.78,40.6,47.4
2014,17,BS,17098,MAGASA,35,0,28,28
2014,17,BS,17099,MAIRANO,6.39,10.4,48.5,40.4
2014,17,BS,17100,MALEGNO,9.8,7.35,27.9,28.9
2014,17,BS,17101,MALONNO,9.64,7.83,13.8,18.9
2014,17,BS,17102,MANERBA DEL GARDA,6.5,9.17,60,39.7
2014,17,BS,17103,MANERBIO,8.73,8.11,33.5,30.2
2014,17,BS,17104,MARCHENO,7.25,10.1,26.2,31.4
2014,17,BS,17105,MARMENTINO,8.81,8.81,29.3,16.1
2014,17,BS,17106,MARONE,14.3,9.13,26.5,26.1
2014,17,BS,17107,MAZZANO,6.11,10.2,42.1,35.1
2014,17,BS,17108,MILZANO,6.14,8.37,34.6,41.3
2014,17,BS,17109,MONIGA DEL GARDA,4.78,9.17,57.4,64.2
2014,17,BS,17110,MONNO,17.9,0,23.3,14.3
2014,17,BS,17111,MONTE ISOLA,9.58,2.81,12.4,12.9
2014,17,BS,17112,MONTICELLI BRUSATI,5.96,9.06,35.5,35.5
2014,17,BS,17113,MONTICHIARI,6.83,11.4,37,36.1
2014,17,BS,17114,MONTIRONE,3.65,9.43,33.1,32.5
2014,17,BS,17115,MURA,8.79,10,16.3,11.3
2014,17,BS,17116,MUSCOLINE,6.07,9.86,36,35.6
2014,17,BS,17117,NAVE,7.23,6.32,25.5,26.1
2014,17,BS,17118,NIARDO,10.5,6.51,34,27
2014,17,BS,17119,NUVOLENTO,6.99,9.74,36.4,46.7
2014,17,BS,17120,NUVOLERA,4.51,10.7,43.3,37.1
2014,17,BS,17121,ODOLO,10.7,12.6,26.8,60.9
2014,17,BS,17122,OFFLAGA,8.33,8.81,28.1,39.5
2014,17,BS,17123,OME,8.75,6.56,29.7,28.1
2014,17,BS,17124,ONO SAN PIETRO,7.04,6.03,18.1,10
2014,17,BS,17125,ORZINUOVI,7.67,8.3,29.3,35.2
2014,17,BS,17126,ORZIVECCHI,7.52,7.13,28.9,28.5
2014,17,BS,17127,OSPITALETTO,5.94,10.2,34.4,31.3
2014,17,BS,17128,OSSIMO,6.15,9.56,21.1,21.8
2014,17,BS,17129,PADENGHE SUL GARDA,7.26,7.48,56.7,41.3
2014,17,BS,17130,PADERNO FRANCIACORTA,5.3,7.95,29.4,36.3
2014,17,BS,17131,PAISCO LOVENO,21.6,10.8,5.4,5.4
2014,17,BS,17132,PAITONE,6.47,6.47,44.4,42.5
2014,17,BS,17133,PALAZZOLO SULL'OGLIO,9.02,8.57,29.6,26.6
2014,17,BS,17134,PARATICO,5.21,12.8,42.3,23
2014,17,BS,17135,PASPARDO,14.3,7.99,7.99,15.9
2014,17,BS,17136,PASSIRANO,7.45,10.9,38.9,32.5
2014,17,BS,17137,PAVONE DEL MELLA,8.88,8.17,23.4,39
2014,17,BS,17138,SAN PAOLO,6.39,9.47,24.9,32.8
2014,17,BS,17139,PERTICA ALTA,20.9,6.99,29.7,17.4
2014,17,BS,17140,PERTICA BASSA,24.2,7.56,21.1,22.6
2014,17,BS,17141,PEZZAZE,15.6,3.91,23.5,26.1
2014,17,BS,17142,PIAN CAMUNO,8.67,9.53,47.6,44.4
2014,17,BS,17143,PISOGNE,10.5,8.17,26.7,28
2014,17,BS,17144,POLAVENO,6.9,6.51,18.4,29.9
2014,17,BS,17145,POLPENAZZE DEL GARDA,7.29,6.53,60.3,54.1
2014,17,BS,17146,POMPIANO,6.64,8.42,22.7,41.3
2014,17,BS,17147,PONCARALE,6.41,9.62,35.2,42.8
2014,17,BS,17148,PONTE DI LEGNO,13.1,8.54,18.8,22.2
2014,17,BS,17149,PONTEVICO,11.2,8.64,25.9,26.2
2014,17,BS,17150,PONTOGLIO,7.59,10.4,27,28.5
2014,17,BS,17151,POZZOLENGO,10.3,8.08,30.3,25.6
2014,17,BS,17152,PRALBOINO,7.01,8.34,32.7,35.7
2014,17,BS,17153,PRESEGLIE,4.57,9.15,20.2,36.6
2014,17,BS,17154,PRESTINE,10.4,7.83,18.2,20.8
2014,17,BS,17155,PREVALLE,6.01,11.4,37.6,43.3
2014,17,BS,17156,PROVAGLIO D'ISEO,6.56,9.71,31.2,30.9
2014,17,BS,17157,PROVAGLIO VAL SABBIA,7.53,4.3,8.6,15
2014,17,BS,17158,PUEGNAGO SUL GARDA,8.18,9.06,39.4,40.3
2014,17,BS,17159,QUINZANO D'OGLIO,11.3,6.9,27.6,27.4
2014,17,BS,17160,REMEDELLO,10.3,12.6,24.4,32.1
2014,17,BS,17161,REZZATO,8.21,7.84,39.5,38.5
2014,17,BS,17162,ROCCAFRANCA,6.52,11.8,30.6,31.4
2014,17,BS,17163,RODENGO SAIANO,6.58,8.28,37,28.8
2014,17,BS,17164,ROE' VOLCIANO,12,8.1,38.3,40.9
2014,17,BS,17165,RONCADELLE,7.66,8.61,48.4,43
2014,17,BS,17166,ROVATO,7.11,11.3,47.2,41.6
2014,17,BS,17167,RUDIANO,6.7,13,31.4,35
2014,17,BS,17168,SABBIO CHIESE,6.66,12.2,25.8,24
2014,17,BS,17169,SALE MARASINO,8.53,7.35,30,31.7
2014,17,BS,17170,SALO',13.1,8.26,50.8,41.6
2014,17,BS,17171,SAN FELICE DEL BENACO,10.8,6.46,35.2,37
2014,17,BS,17172,SAN GERVASIO BRESCIANO,3.56,8.31,49.4,53.4
2014,17,BS,17173,SAN ZENO NAVIGLIO,4.49,8.98,40.4,38.9
2014,17,BS,17174,SAREZZO,7.57,9.04,33.3,36.2
2014,17,BS,17175,SAVIORE DELL'ADAMELLO,15.9,5.31,8.51,21.2
2014,17,BS,17176,SELLERO,12.8,6.74,20.2,23.6
2014,17,BS,17177,SENIGA,14.3,7.8,24.7,42.2
2014,17,BS,17178,SERLE,5.19,6.17,22.7,32.8
2014,17,BS,17179,SIRMIONE,8.42,8.79,57.4,43.7
2014,17,BS,17180,SOIANO DEL LAGO,8.53,10.1,64,59.2
2014,17,BS,17181,SONICO,15.7,7.85,20.4,18.8
2014,17,BS,17182,SULZANO,13.2,12.7,35.2,40.3
2014,17,BS,17183,TAVERNOLE SUL MELLA,5.97,5.97,26.1,40.3
2014,17,BS,17184,TEMU',7.23,7.23,24.4,29.8
2014,17,BS,17185,TIGNALE,13.2,3.9,14,16.3
2014,17,BS,17186,TORBOLE CASAGLIA,4.58,8.56,41.2,44.9
2014,17,BS,17187,TOSCOLANO-MADERNO,13.8,7.78,32.2,28.3
2014,17,BS,17188,TRAVAGLIATO,8.46,10.7,35.3,27.6
2014,17,BS,17189,TREMOSINE,8.47,8.47,24,24.9
2014,17,BS,17190,TRENZANO,6.79,9,26.4,34.1
2014,17,BS,17191,TREVISO BRESCIANO,12.8,5.48,29.2,12.8
2014,17,BS,17192,URAGO D'OGLIO,7.35,11.1,33.4,35.2
2014,17,BS,17193,VALLIO TERME,9.75,9.75,41.1,38.3
2014,17,BS,17194,VALVESTINO,35.3,0,15.1,20.2
2014,17,BS,17195,VEROLANUOVA,11,7.75,29.2,26.1
2014,17,BS,17196,VEROLAVECCHIA,9.31,6.73,28.9,31
2014,17,BS,17197,VESTONE,10.7,8.54,22,25.3
2014,17,BS,17198,VEZZA D'OGLIO,5.47,9.58,17.7,16.4
2014,17,BS,17199,VILLA CARCINA,8.26,9.35,33.2,38.7
2014,17,BS,17200,VILLACHIARA,6.14,8.19,34.8,36.2
2014,17,BS,17201,VILLANUOVA SUL CLISI,8.8,6.39,41.1,42.6
2014,17,BS,17202,VIONE,11.4,7.14,7.14,27.1
2014,17,BS,17203,VISANO,9.42,12.9,33.7,24.8
2014,17,BS,17204,VOBARNO,11.8,8.98,33.8,34.5
2014,17,BS,17205,ZONE,5.5,2.75,26.5,21
2014,17,BS,17206,PIANCOGNO,7.86,10.1,39.5,35
2014,18,PV,18001,ALAGNA,13.4,6.73,20.2,42.6
2014,18,PV,18002,ALBAREDO ARNABOLDI,12.2,4.09,81.9,65.5
2014,18,PV,18003,ALBONESE,33.2,3.49,101,47.2
2014,18,PV,18004,ALBUZZANO,10.7,8.76,44.9,48
2014,18,PV,18005,ARENA PO,20.3,4.93,35.1,32
2014,18,PV,18006,BADIA PAVESE,12.7,7.64,28,61.1
2014,18,PV,18007,BAGNARIA,10.1,4.36,33.5,55.3
2014,18,PV,18008,BARBIANELLO,11.2,6.72,52.6,45.9
2014,18,PV,18009,BASCAPE',6.54,6.54,79.1,35.1
2014,18,PV,18011,BASTIDA PANCARANA,6.68,8.6,34.4,35.3
2014,18,PV,18012,BATTUDA,7.38,10.3,67.9,64.9
2014,18,PV,18013,BELGIOIOSO,14.6,8.04,38.6,33.6
2014,18,PV,18014,BEREGUARDO,7.25,7.25,61.2,34.4
2014,18,PV,18015,BORGARELLO,8.77,7.3,41.3,43.4
2014,18,PV,18016,BORGO PRIOLO,11.4,2.86,39.3,27.9
2014,18,PV,18017,BORGORATTO MORMOROLO,21.1,11.7,54.1,21.1
2014,18,PV,18018,BORGO SAN SIRO,10.5,7.64,41,51.5
2014,18,PV,18019,BORNASCO,6.82,12.5,37.5,45.1
2014,18,PV,18020,BOSNASCO,12.6,6.3,31.5,12.6
2014,18,PV,18021,BRALLO DI PREGOLA,38.3,3.19,25.5,28.7
2014,18,PV,18022,BREME,23.4,1.23,40.7,28.3
2014,18,PV,18023,BRESSANA BOTTARONE,10.9,8.15,47.2,40.4
2014,18,PV,18024,BRONI,13.8,6.88,48.6,37.6
2014,18,PV,18025,CALVIGNANO,7.75,7.75,38.7,7.75
2014,18,PV,18026,CAMPOSPINOSO,30.6,3.95,53.3,39.5
2014,18,PV,18027,CANDIA LOMELLINA,14.5,5.67,35.9,43.5
2014,18,PV,18028,CANEVINO,18,0,9.04,36.1
2014,18,PV,18029,CANNETO PAVESE,13,2.9,37.8,37.8
2014,18,PV,18030,CARBONARA AL TICINO,8.9,8.26,57.8,42.6
2014,18,PV,18031,CASANOVA LONATI,6.42,8.56,14.9,47.1
2014,18,PV,18032,CASATISMA,11.1,7.79,45.6,44.5
2014,18,PV,18033,CASEI GEROLA,12.6,10.6,29.2,41.1
2014,18,PV,18034,CASORATE PRIMO,9.55,9.44,44.1,33.4
2014,18,PV,18035,CASSOLNOVO,9.72,7.75,32.7,30
2014,18,PV,18036,CASTANA,8.26,2.75,28.9,39.9
2014,18,PV,18037,CASTEGGIO,14.3,6.81,40.6,40.7
2014,18,PV,18038,CASTELLETTO DI BRANDUZZO,10.6,3.87,35.8,30
2014,18,PV,18039,CASTELLO D'AGOGNA,7.75,9.47,63.7,44.7
2014,18,PV,18040,CASTELNOVETTO,23.1,4.95,49.5,36.3
2014,18,PV,18041,CAVA MANARA,12,9.2,39.7,34.8
2014,18,PV,18042,CECIMA,37.1,8.24,103,37.1
2014,18,PV,18043,CERANOVA,5.32,15.5,56.6,50.8
2014,18,PV,18044,CERETTO LOMELLINA,10.3,5.15,36,51.5
2014,18,PV,18045,CERGNAGO,12,5.36,60.3,46.9
2014,18,PV,18046,CERTOSA DI PAVIA,8.73,11.3,63,52.3
2014,18,PV,18047,CERVESINA,19.4,6.47,40.4,38.8
2014,18,PV,18048,CHIGNOLO PO,12,4.42,48.1,49.9
2014,18,PV,18049,CIGOGNOLA,24.8,8.78,57.8,47.5
2014,18,PV,18050,CILAVEGNA,12,6.72,31.3,29.2
2014,18,PV,18051,CODEVILLA,14.6,8.77,49.7,53.6
2014,18,PV,18052,CONFIENZA,15,4.8,50.4,32.4
2014,18,PV,18053,COPIANO,8.74,7.57,15.1,37.2
2014,18,PV,18054,CORANA,17.3,6.18,37,30.9
2014,18,PV,18056,CORTEOLONA,8.57,7.66,47.3,52.3
2014,18,PV,18057,CORVINO SAN QUIRICO,14.2,10.4,43.8,40.9
2014,18,PV,18058,COSTA DE' NOBILI,11,8.26,41.3,49.5
2014,18,PV,18059,COZZO,8.52,5.68,53.9,34
2014,18,PV,18060,CURA CARPIGNANO,4.38,10,55,41.5
2014,18,PV,18061,DORNO,9.81,4.9,40.3,31.1
2014,18,PV,18062,FERRERA ERBOGNONE,11.9,5.13,34.2,32.5
2014,18,PV,18063,FILIGHERA,13.8,10.3,70.3,41.5
2014,18,PV,18064,FORTUNAGO,17.8,7.66,61.3,89.3
2014,18,PV,18065,FRASCAROLO,16.6,7.47,38.2,24.9
2014,18,PV,18066,GALLIAVOLA,33.2,0,66.5,19
2014,18,PV,18067,GAMBARANA,17.6,0,35.3,70.7
2014,18,PV,18068,GAMBOLO',9.27,9.86,33.1,35.7
2014,18,PV,18069,GARLASCO,15.5,6.89,36.1,30.6
2014,18,PV,18070,GENZONE,19.7,8.45,47.8,36.6
2014,18,PV,18071,GERENZAGO,10.6,5.68,46.2,44.7
2014,18,PV,18072,GIUSSAGO,8.53,10.4,45.9,45.2
2014,18,PV,18073,GODIASCO,13.3,5.9,53.1,51
2014,18,PV,18074,GOLFERENZO,35.6,5.08,55.9,20.3
2014,18,PV,18075,GRAVELLONA LOMELLINA,14.4,7.58,33.9,42.2
2014,18,PV,18076,GROPELLO CAIROLI,10.7,8.38,30.9,38
2014,18,PV,18077,INVERNO E MONTELEONE,8.23,13.7,59.7,41.1
2014,18,PV,18078,LANDRIANO,6.52,11.1,40.5,40.2
2014,18,PV,18079,LANGOSCO,19.2,9.6,55.2,86.4
2014,18,PV,18080,LARDIRAGO,11.4,8.21,23.8,41
2014,18,PV,18081,LINAROLO,7.81,8.52,38.7,39
2014,18,PV,18082,LIRIO,31.4,7.87,23.6,47.2
2014,18,PV,18083,LOMELLO,8.95,4.47,27.3,28.6
2014,18,PV,18084,LUNGAVILLA,12.9,6.08,42.9,44.1
2014,18,PV,18085,MAGHERNO,10.4,7.58,34.4,41.4
2014,18,PV,18086,MARCIGNAGO,10.8,8.87,46.7,37.9
2014,18,PV,18087,MARZANO,7.2,11.4,51,45.6
2014,18,PV,18088,MEDE,15.3,7.81,18.8,26.2
2014,18,PV,18089,MENCONICO,33,0,55,41.2
2014,18,PV,18090,MEZZANA BIGLI,15.9,6.21,30.1,23
2014,18,PV,18091,MEZZANA RABATTONE,6.11,4.07,32.6,28.5
2014,18,PV,18092,MEZZANINO,12.3,6.16,40.4,29.4
2014,18,PV,18093,MIRADOLO TERME,10.7,6.02,38.5,42.6
2014,18,PV,18094,MONTALTO PAVESE,16.5,7.72,27.5,44.1
2014,18,PV,18095,MONTEBELLO DELLA BATTAGLIA,19.3,3.62,44,42.8
2014,18,PV,18096,MONTECALVO VERSIGGIA,18.4,1.84,27.7,57.2
2014,18,PV,18097,MONTESCANO,15,7.52,42.6,42.6
2014,18,PV,18098,MONTESEGALE,20.2,6.73,37,10.1
2014,18,PV,18099,MONTICELLI PAVESE,14.3,5.75,31.6,35.9
2014,18,PV,18100,MONTU' BECCARIA,15.6,4.64,47,44.7
2014,18,PV,18101,MORNICO LOSANA,15.2,6.09,45.7,39.6
2014,18,PV,18102,MORTARA,10.7,6.19,33.4,35.1
2014,18,PV,18103,NICORVO,13.9,2.78,36.2,72.5
2014,18,PV,18104,OLEVANO DI LOMELLINA,17.4,4.03,24.2,22.8
2014,18,PV,18105,OLIVA GESSI,11.3,0,67.9,16.9
2014,18,PV,18106,OTTOBIANO,11.6,4.46,39.2,30.3
2014,18,PV,18107,PALESTRO,13.6,4.05,43.5,48.6
2014,18,PV,18108,PANCARANA,19,3.17,41.3,28.6
2014,18,PV,18109,PARONA,13.7,9.18,54,64.2
2014,18,PV,18110,PAVIA,11.3,6.94,54,36.9
2014,18,PV,18111,PIETRA DE' GIORGI,13.5,6.75,27,42.7
2014,18,PV,18112,PIEVE ALBIGNOLA,9.03,4.51,13.5,14.6
2014,18,PV,18113,PIEVE DEL CAIRO,16.1,3.81,34.7,36.1
2014,18,PV,18114,PIEVE PORTO MORONE,10.6,5.51,32.7,41.9
2014,18,PV,18115,PINAROLO PO,11,1.74,42.3,42.3
2014,18,PV,18116,PIZZALE,15.1,8.28,62.1,49.7
2014,18,PV,18117,PONTE NIZZA,12.1,9.69,27.8,29
2014,18,PV,18118,PORTALBERA,9.85,5.25,44,31.5
2014,18,PV,18119,REA,9.31,0,55.8,53.5
2014,18,PV,18120,REDAVALLE,16.5,2.76,34,50.6
2014,18,PV,18121,RETORBIDO,12.9,10.3,69.4,41.5
2014,18,PV,18122,RIVANAZZANO TERME,15.5,6.25,64.4,39
2014,18,PV,18123,ROBBIO,11,5.61,18.6,27.7
2014,18,PV,18124,ROBECCO PAVESE,8.94,7.15,51.8,35.7
2014,18,PV,18125,ROCCA DE' GIORGI,0,0,36.3,72.7
2014,18,PV,18126,ROCCA SUSELLA,20.2,0,32.4,64.9
2014,18,PV,18127,ROGNANO,4.62,16.9,50.8,58.5
2014,18,PV,18128,ROMAGNESE,26.1,1.45,40.6,26.1
2014,18,PV,18129,RONCARO,1.95,12.3,60,60.6
2014,18,PV,18130,ROSASCO,16.4,1.64,34.4,41
2014,18,PV,18131,ROVESCALA,21,12.1,30.9,32
2014,18,PV,18132,RUINO,13.4,2.69,20.2,20.2
2014,18,PV,18133,SAN CIPRIANO PO,12.2,10.1,61.1,65.2
2014,18,PV,18134,SAN DAMIANO AL COLLE,16,4.36,24.7,49.5
2014,18,PV,18135,SAN GENESIO ED UNITI,10.4,6.24,35.3,32.5
2014,18,PV,18155,TORRAZZA COSTE,15.2,5.28,37.5,40.5
2014,18,PV,18156,TORRE BERETTI E CASTELLARO,3.43,5.15,42.9,48.1
2014,18,PV,18157,TORRE D'ARESE,4.09,11.2,32.7,40.9
2014,18,PV,18158,TORRE DE' NEGRI,24,0,42.1,21
2014,18,PV,18159,TORRE D'ISOLA,7.9,5.4,43.6,42.4
2014,18,PV,18160,TORREVECCHIA PIA,5.11,13.3,42.3,47.7
2014,18,PV,18161,TORRICELLA VERZATE,16.8,12,54.2,25.3
2014,18,PV,18162,TRAVACO' SICCOMARIO,5.37,8.29,39.4,46.6
2014,18,PV,18163,TRIVOLZIO,13,13,57.4,43.8
2014,18,PV,18164,TROMELLO,13.2,6.73,36.5,35.7
2014,18,PV,18165,TROVO,5.75,16.2,42.1,46.9
2014,18,PV,18166,VAL DI NIZZA,17,6.18,35.5,38.6
2014,18,PV,18167,VALEGGIO,4.33,8.67,13,108
2014,18,PV,18168,VALLE LOMELLINA,12.8,7.82,50.6,28.5
2014,18,PV,18169,VALLE SALIMBENE,12.4,3.94,42.7,49.9
2014,18,PV,18170,VALVERDE,16.4,6.57,9.86,52.6
2014,18,PV,18171,VARZI,21.9,5.72,32.2,26.1
2014,18,PV,18172,VELEZZO LOMELLINA,10,0,40,30
2014,18,PV,18173,VELLEZZO BELLINI,6.88,8.76,56.9,46.6
2014,18,PV,18174,VERRETTO,22.6,7.56,73.1,85.7
2014,18,PV,18175,VERRUA PO,20,3.84,31.5,24.6
2014,18,PV,18176,VIDIGULFO,7.52,10.7,44.2,40.8
2014,18,PV,18177,VIGEVANO,10.9,8.68,34.5,29.5
2014,18,PV,18178,VILLA BISCOSSI,13.6,0,13.6,0
2014,18,PV,18179,VILLANOVA D'ARDENGHI,8.99,7.7,44.9,42.3
2014,18,PV,18180,VILLANTERIO,8.53,8.84,46,52.4
2014,18,PV,18181,VISTARINO,6.33,8.86,50.6,51.3
2014,18,PV,18182,VOGHERA,12.2,7.16,31.5,25.3
2014,18,PV,18183,VOLPARA,7.4,0,22.2,44.4
2014,18,PV,18184,ZAVATTARELLO,16.1,5.03,24.1,28.1
2014,18,PV,18185,ZECCONE,5.74,7.46,37.3,32.7
2014,18,PV,18186,ZEME,19.3,6.46,52.6,56.3
2014,18,PV,18187,ZENEVREDO,10.4,6.28,33.5,10.4
2014,18,PV,18188,ZERBO,20.6,2.29,20.6,13.7
2014,18,PV,18189,ZERBOLO',8.66,8.08,57.7,42.7
2014,18,PV,18190,ZINASCO,10.3,9.11,27.9,31.3
2014,18,PV,18191,CORNALE E BASTIDA,13.6,10.2,20.5,34.1
2014,19,CR,19001,ACQUANEGRA CREMONESE,18.1,6.59,28,58.5
2014,19,CR,19002,AGNADELLO,5.95,9.06,33.1,38.3
2014,19,CR,19003,ANNICCO,11.3,8.07,26.5,33.2
2014,19,CR,19004,AZZANELLO,13,11.6,14.5,55.1
2014,19,CR,19005,BAGNOLO CREMASCO,10.1,9.73,35.8,40.8
2014,19,CR,19006,BONEMERSE,7.86,7.2,37.3,34
2014,19,CR,19007,BORDOLANO,8,6.4,41.6,48
2014,19,CR,19008,CA' D'ANDREA,6.79,2.26,18.1,61.1
2014,19,CR,19009,CALVATONE,12.1,6.49,30,61.7
2014,19,CR,19010,CAMISANO,9.33,5.44,31.9,26.4
2014,19,CR,19011,CAMPAGNOLA CREMASCA,5.84,4.38,20.4,33.6
2014,19,CR,19012,CAPERGNANICA,8.84,12.1,33.5,33
2014,19,CR,19013,CAPPELLA CANTONE,10.5,7.01,33.3,45.5
2014,19,CR,19014,CAPPELLA DE' PICENARDI,14.1,14.1,101,65.9
2014,19,CR,19015,CAPRALBA,6.21,7.86,24.4,24.4
2014,19,CR,19016,CASALBUTTANO ED UNITI,21.6,7.54,38.4,28.1
2014,19,CR,19017,CASALE CREMASCO-VIDOLASCO,6.83,9.99,38.4,35.2
2014,19,CR,19018,CASALETTO CEREDANO,8.39,9.23,16.7,25.1
2014,19,CR,19019,CASALETTO DI SOPRA,5.27,10.5,54.4,42.1
2014,19,CR,19020,CASALETTO VAPRIO,5.03,10,31.3,33
2014,19,CR,19021,CASALMAGGIORE,10.2,7.86,33.1,27.2
2014,19,CR,19022,CASALMORANO,23.9,5.99,36.5,32.3
2014,19,CR,19023,CASTELDIDONE,13.4,11.7,25.2,38.6
2014,19,CR,19024,CASTEL GABBIANO,6.35,10.5,29.6,42.3
2014,19,CR,19025,CASTELLEONE,11.3,8.05,24.4,26.9
2014,19,CR,19026,CASTELVERDE,10,8.11,35,32.9
2014,19,CR,19027,CASTELVISCONTI,9.16,6.1,79.3,85.4
2014,19,CR,19028,CELLA DATI,9.25,7.4,24,25.9
2014,19,CR,19029,CHIEVE,9.23,11.4,43.5,29.4
2014,19,CR,19030,CICOGNOLO,10.2,12.3,29.8,21.5
2014,19,CR,19031,CINGIA DE' BOTTI,27.7,9.26,50.9,33.1
2014,19,CR,19032,CORTE DE' CORTESI CON CIGNONE,11.1,8.33,31.4,56.4
2014,19,CR,19033,CORTE DE' FRATI,9.21,9.21,19.1,16.3
2014,19,CR,19034,CREDERA RUBBIANO,4.88,5.49,23.1,18.9
2014,19,CR,19035,CREMA,11.1,6.89,35.2,33
2014,19,CR,19036,CREMONA,11,7.89,38,28.2
2014,19,CR,19037,CREMOSANO,3.44,13.7,40.8,27
2014,19,CR,19038,CROTTA D'ADDA,7.49,1.49,47.9,47.9
2014,19,CR,19039,CUMIGNANO SUL NAVIGLIO,8.88,6.66,46.6,17.7
2014,19,CR,19040,DEROVERE,16.4,3.29,39.5,36.2
2014,19,CR,19041,DOVERA,8.44,5.88,30.9,29.1
2014,19,CR,19042,DRIZZONA,16.2,10.8,21.6,19.8
2014,19,CR,19043,FIESCO,4.9,13,22,23.7
2014,19,CR,19044,FORMIGARA,13.7,6.41,31.1,34.7
